org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review
STiLL,still,149.1,63,24,4473,4623,Time Day Voc,834,720.0,30.0,154.1,https://www.youtube.com/watch?v=kAgwFK9QMPg,still,0.101254403591156,1280.0,
NOW,now,159.833,63,24,4795,4865,Time Day Voc,73,720.0,30.0,162.167,https://www.youtube.com/watch?v=kAgwFK9QMPg,now,0.136487782001495,1280.0,
FUTURE,future,162.933,63,24,4888,5022,Time Day Voc,145,720.0,30.0,167.4,https://www.youtube.com/watch?v=kAgwFK9QMPg,future,0.0,1280.0,
NOON,noon,168.233,63,24,5047,5165,Time Day Voc,282,720.0,30.0,172.167,https://www.youtube.com/watch?v=kAgwFK9QMPg,noon,0.0216240286827087,1280.0,
OFTEN,often,173.0,63,24,5190,5354,Time Day Voc,679,720.0,30.0,178.467,https://www.youtube.com/watch?v=kAgwFK9QMPg,often,0.134587317705154,1280.0,
SOMETiMES,sometimes,179.3,63,24,5379,5566,Time Day Voc,415,720.0,30.0,185.533,https://www.youtube.com/watch?v=kAgwFK9QMPg,sometimes,0.104299515485763,1280.0,
GONE,gone,200.967,63,24,6029,6089,Time Day Voc,436,720.0,30.0,202.967,https://www.youtube.com/watch?v=kAgwFK9QMPg,gone,0.137350112199783,1280.0,1
GONE,gone,202.967,63,24,6089,6138,Time Day Voc,436,720.0,30.0,204.6,https://www.youtube.com/watch?v=kAgwFK9QMPg,gone,0.137350112199783,1280.0,1
GONE,gone,205.6,63,24,6168,6208,Time Day Voc,436,720.0,30.0,206.933,https://www.youtube.com/watch?v=kAgwFK9QMPg,gone,0.137350112199783,1280.0,1
AFTER,after,216.833,63,24,6505,6649,Time Day Voc,700,720.0,30.0,221.633,https://www.youtube.com/watch?v=kAgwFK9QMPg,after,0.126416653394699,1280.0,
EARLY,early,222.467,63,24,6674,6791,Time Day Voc,163,720.0,30.0,226.367,https://www.youtube.com/watch?v=kAgwFK9QMPg,early,0.131561011075973,1280.0,
LATE,late,227.233,63,24,6817,6902,Time Day Voc,155,720.0,30.0,230.067,https://www.youtube.com/watch?v=kAgwFK9QMPg,late,0.135022044181823,1280.0,
BEFORE,before,230.9,63,24,6927,7053,Time Day Voc,387,720.0,30.0,235.1,https://www.youtube.com/watch?v=kAgwFK9QMPg,before,0.134390771389007,1280.0,
PAST,past,236.333,63,24,7090,7151,Time Day Voc,510,720.0,30.0,238.367,https://www.youtube.com/watch?v=kAgwFK9QMPg,past,0.131753087043762,1280.0,
SiNCE,since,245.133,63,24,7354,7443,Time Day Voc,665,720.0,30.0,248.1,https://www.youtube.com/watch?v=kAgwFK9QMPg,since,0.132442533969879,1280.0,
WiLL,will,248.867,63,24,7466,7605,Time Day Voc,145,720.0,30.0,253.5,https://www.youtube.com/watch?v=kAgwFK9QMPg,future,0.129037469625473,1280.0,
NOT-YET,not yet,254.333,63,24,7630,7731,Time Day Voc,658,720.0,30.0,257.7,https://www.youtube.com/watch?v=kAgwFK9QMPg,not yet,0.121016234159469,1280.0,
MORNiNG,morning,279.5,63,24,8385,8537,Time Day Voc,210,720.0,30.0,284.567,https://www.youtube.com/watch?v=kAgwFK9QMPg,morning,0.132280021905899,1280.0,
EVERY MORNiNG,every morning,285.333,63,24,8560,8627,Time Day Voc,606,720.0,30.0,287.567,https://www.youtube.com/watch?v=kAgwFK9QMPg,every morning,0.131265997886657,1280.0,
EVERY EVENiNG,every night,288.233,63,24,8647,8723,Time Day Voc,617,720.0,30.0,290.767,https://www.youtube.com/watch?v=kAgwFK9QMPg,every night,0.11984246969223,1280.0,
EVERY NiGHT,every night,291.4,63,24,8742,8839,Time Day Voc,617,720.0,30.0,294.633,https://www.youtube.com/watch?v=kAgwFK9QMPg,every night,0.127825409173965,1280.0,
AFTERNOON,afternoon,295.4,63,24,8862,8968,Time Day Voc,220,720.0,30.0,298.933,https://www.youtube.com/watch?v=kAgwFK9QMPg,afternoon,0.130648106336593,1280.0,
APPOiNTMENT,appointment,299.667,63,24,8990,9094,Time Day Voc,792,720.0,30.0,303.133,https://www.youtube.com/watch?v=kAgwFK9QMPg,appointment,0.138913333415985,1280.0,
ALL-NiGHT,all night,303.933,63,24,9118,9252,Time Day Voc,491,720.0,30.0,308.4,https://www.youtube.com/watch?v=kAgwFK9QMPg,all night,0.142134249210357,1280.0,
MiDNiGHT,midnight,318.767,63,24,9563,9759,Time Day Voc,397,720.0,30.0,325.3,https://www.youtube.com/watch?v=kAgwFK9QMPg,midnight,0.127508699893951,1280.0,
ALWAYS,always,326.467,63,24,9794,9908,Time Day Voc,474,720.0,30.0,330.267,https://www.youtube.com/watch?v=kAgwFK9QMPg,always,0.141278773546218,1280.0,
NEVER,never,331.167,63,24,9935,10064,Time Day Voc,338,720.0,30.0,335.467,https://www.youtube.com/watch?v=kAgwFK9QMPg,never,0.137405544519424,1280.0,
YESTERDAY,yesterday,336.3,63,24,10089,10213,Time Day Voc,151,720.0,30.0,340.433,https://www.youtube.com/watch?v=kAgwFK9QMPg,yesterday,0.138842403888702,1280.0,
UP UNTiL NOW,since,345.867,63,24,10376,10520,Time Day Voc,665,720.0,30.0,350.667,https://www.youtube.com/watch?v=kAgwFK9QMPg,since,0.13695678114891,1280.0,
DURiNG,during,371.267,63,24,11138,11277,Time Day Voc,977,720.0,30.0,375.9,https://www.youtube.com/watch?v=kAgwFK9QMPg,during,0.135941445827484,1280.0,
CALENDAR,calendar,376.733,63,24,11302,11459,Time Day Voc,585,720.0,30.0,381.967,https://www.youtube.com/watch?v=kAgwFK9QMPg,calendar,0.101294100284576,1280.0,
BREAKFAST,breakfast,389.833,63,24,11695,11820,Time Day Voc,329,720.0,30.0,394.0,https://www.youtube.com/watch?v=kAgwFK9QMPg,breakfast,0.13780191540718,1280.0,
FREQUENTLY,often,394.833,63,24,11845,12026,Time Day Voc,679,720.0,30.0,400.867,https://www.youtube.com/watch?v=kAgwFK9QMPg,often,0.136145055294036,1280.0,
cheese,cheese,0.0,53,-1,0,80,ASL Cheese,127,360.0,29.981,2.668,https://www.youtube.com/watch?v=4Pfon7F5N3Y,cheese,0.0120019018650054,640.0,
flag,flag,0.0,114,-1,0,94,flag,653,360.0,25.0,3.76,https://www.youtube.com/watch?v=iMwzlYtC0Ng,flag,0.0347613990306854,480.0,
cookie,cookie,0.0,3,76,0,40,COOKIE(1),190,360.0,15.0,2.667,https://www.youtube.com/watch?v=nFduVl9mthc,cookie,0.174913376569747,480.0,
LARGE,big,0.0,3,-1,0,48,LARGE,88,360.0,15.0,3.2,https://www.youtube.com/watch?v=bTSejTfpGR8,big,0.172086387872695,480.0,
thin,thin,0.0,7,51,0,28,SignSchool Thin 2(1),323,360.0,23.976,1.168,www.youtube.com/watch?v=aLghoMT6IhA,thin,0.081571340560913,640.0,
ketchup,ketchup,0.0,3,76,0,40,KETCHUP,806,360.0,15.0,2.667,https://www.youtube.com/watch?v=wH3Z7BmAppo,ketchup,0.171128511428833,480.0,
go,go,0.0,76,59,0,83,go 3,87,360.0,29.97,2.769,www.youtube.com/watch?v=ZyL9f_qoGug,go,0.057584673166275,640.0,
Mommy,mother,0.0,66,42,0,41,Mommy in Sign Language ASL Dictionary for kids,19,360.0,25.0,1.64,www.youtube.com/watch?v=c5a0wBqihes,mother,0.0473099648952484,640.0,
major in,major,0.0,114,-1,0,55,ASL MAJOR IN,704,360.0,25.0,2.2,https://www.youtube.com/watch?v=6Tqmc8jymoE,major,0.00168061256408691,480.0,
bacon,bacon,0.0,53,-1,0,94,ASL Bacon,432,360.0,29.968,3.137,https://www.youtube.com/watch?v=jf6H70U__tY,bacon,0.0711250603199005,640.0,
ENGLISH,english,0.0,87,13,0,98,ENGLISH,66,720.0,25.042,3.913,https://www.youtube.com/watch?v=qwBy3mikLAU,english,0.00246170163154602,1280.0,
PHONE,phone,0.0,87,13,0,96,PHONE,120,720.0,30.0,3.2,https://www.youtube.com/watch?v=WgwZiQTmuf4,phone,0.00155636668205261,1280.0,
FAVORITE,favorite,0.0,3,-1,0,40,FAVORITE(3),187,360.0,15.0,2.667,https://www.youtube.com/watch?v=Zu5Iy6xbxZk,favorite,0.185419082641601,480.0,
SHOE,shoes,0.0,3,-1,0,45,SHOE(2),102,360.0,15.0,3.0,https://www.youtube.com/watch?v=FUcTZnuEWdk,shoes,0.159781992435455,480.0,
Like,like,11.478,140,36,344,414,ASL - Like and Dislike,6,720.0,29.97,13.814,https://www.youtube.com/watch?v=EyWuC4JL4Tk,like,0.103839397430419,1280.0,
Love-It,love it,14.882,140,36,446,513,ASL - Like and Dislike,887,720.0,29.97,17.117,https://www.youtube.com/watch?v=EyWuC4JL4Tk,love it,0.0779480934143066,1280.0,
Hate,hate,30.497,140,36,914,980,ASL - Like and Dislike,447,720.0,29.97,32.699,https://www.youtube.com/watch?v=EyWuC4JL4Tk,hate,0.110690593719482,1280.0,
sign,sign,0.0,76,59,0,108,sign 2,86,360.0,29.97,3.604,www.youtube.com/watch?v=1VOWVnWenrI,sign,0.0469668209552764,640.0,
before,before,0.0,7,51,0,30,SignSchool Before,387,360.0,23.976,1.251,www.youtube.com/watch?v=Se78WI3j-mI,before,0.0761150419712066,640.0,
banana,banana,0.0,44,19,0,57,SignSchool Banana,225,360.0,29.97,1.902,www.youtube.com/watch?v=RGPODsAV9n4,banana,0.0405116379261016,640.0,
"BEAUTIFUL/
PRETTY",beautiful,10.344,142,72,310,338,Personality Terms   Part 6,62,360.0,29.97,11.278,https://www.youtube.com/watch?v=XP4JFpmznzE,beautiful,0.0249533653259277,640.0,
"FRIENDLY/
CHEERFUL",friendly,15.916,142,72,477,505,Personality Terms   Part 6,248,360.0,29.97,16.85,https://www.youtube.com/watch?v=XP4JFpmznzE,friendly,0.0136842429637908,640.0,
SMART,smart,19.586,142,72,587,622,Personality Terms   Part 6,249,360.0,29.97,20.754,https://www.youtube.com/watch?v=XP4JFpmznzE,smart,0.0,640.0,
SILLY,silly,22.289,142,72,668,705,Personality Terms   Part 6,698,360.0,29.97,23.524,https://www.youtube.com/watch?v=XP4JFpmznzE,silly,0.0294780135154724,640.0,
PERSONALITY,personality,0.0,3,-1,0,65,PERSONALITY,795,360.0,15.0,4.333,https://www.youtube.com/watch?v=yTuNhYiduoo,personality,0.149272948503494,480.0,
LOST,lost,0.0,3,-1,0,40,LOST(1),43,360.0,15.0,2.667,https://www.youtube.com/watch?v=fii2boOPUnY,lost,0.184848666191101,480.0,
Russia,russia,4.605,73,19,138,208,How to Easily Sign Russia in Sign Language,219,360.0,29.97,6.94,https://www.youtube.com/watch?v=zNZ6ffB4O0M,russia,0.0,640.0,1
Russia,russia,8.609,73,19,258,368,How to Easily Sign Russia in Sign Language,219,360.0,29.97,12.279,https://www.youtube.com/watch?v=zNZ6ffB4O0M,russia,0.0,640.0,1
Russia,russia,13.28,73,19,398,472,How to Easily Sign Russia in Sign Language,219,360.0,29.97,15.749,https://www.youtube.com/watch?v=zNZ6ffB4O0M,russia,0.0,640.0,1
yearbook,yearbook,0.0,114,-1,0,76,ASL YEARBOOK,898,360.0,25.0,3.04,https://www.youtube.com/watch?v=2OeZZeIh3pc,yearbook,0.0,480.0,
card,card,0.0,7,-1,0,36,SignSchool Card(1),819,360.0,23.976,1.501,www.youtube.com/watch?v=nAUWr_ZCUDA,check,0.0841164290904998,640.0,
surprise,surprise,0.0,7,-1,0,40,SignSchool Surprise,258,360.0,23.976,1.668,www.youtube.com/watch?v=1CDGmjKYhVM,surprise,0.0422907173633575,640.0,
alarm,alarm,0.0,7,-1,0,40,SignSchool Alarm Ring,398,360.0,23.976,1.668,www.youtube.com/watch?v=rd2D_FQTL6k,alarm,0.0767802596092224,640.0,
kitchen,kitchen,0.0,76,42,0,98,kitchen 2,170,360.0,29.97,3.27,www.youtube.com/watch?v=UgFSAYtg8tw,kitchen,0.140163749456405,640.0,
South,south,16.316,73,19,489,589,How to Easily Sign South Korea in Sign Language,750,360.0,29.97,19.653,https://www.youtube.com/watch?v=leEZ4VbxYtM,south,0.00127595663070678,640.0,
Korea,korea,21.121,73,19,633,733,How to Easily Sign South Korea in Sign Language,376,360.0,29.97,24.458,https://www.youtube.com/watch?v=leEZ4VbxYtM,korea,0.0,640.0,1
6,six,0.0,15,44,0,42,SignSchool 6,524,360.0,23.976,1.752,www.youtube.com/watch?v=zR2SZtM-DsM,six,0.105898320674896,640.0,
HARD of HEARING,hard of hearing,0.0,87,13,0,141,HARD of HEARING,268,720.0,25.065,5.625,https://www.youtube.com/watch?v=1Y971ZVqcIg,hard of hearing,0.0,1280.0,
Cow,cow,0.0,66,42,0,85,Cow in Sign Language ASL Dictionary for kids,236,360.0,25.0,3.4,www.youtube.com/watch?v=GLDWtSF6pLY,cow,0.016631931066513,640.0,
I,i,15.182,140,36,455,479,ASL - Alphabet,721,720.0,29.97,15.983,https://www.youtube.com/watch?v=6q3CLC64igA,i,0.0286775529384613,1280.0,
WATCH,watch,0.0,3,-1,0,35,WATCH(1),182,360.0,15.0,2.333,https://www.youtube.com/watch?v=_jbZoNbQyyI,watch,0.161494404077529,480.0,
JUICE,juice,0.0,3,-1,0,50,JUICE,547,360.0,15.0,3.333,https://www.youtube.com/watch?v=GzTYcf5Abv4,juice,0.140864938497543,480.0,
laugh,laugh,0.0,44,19,0,33,SignSchool Laugh(1),312,360.0,29.97,1.101,www.youtube.com/watch?v=es3nr0W584o,laugh,0.0767598152160644,640.0,
education ,education,0.0,114,-1,0,51,education ASL,413,360.0,25.0,2.04,https://www.youtube.com/watch?v=urEDFlPDcfs,education,0.150868475437164,480.0,
die,die,0.0,44,19,0,34,SignSchool Die,218,360.0,29.97,1.134,www.youtube.com/watch?v=Pe_ze7Ar--w,die,0.141989856958389,640.0,
cafeteria,cafeteria,0.0,114,-1,0,56,ASL CAFETERIA,278,360.0,25.0,2.24,https://www.youtube.com/watch?v=yJtp5nym7Wo,cafeteria,0.131032615900039,480.0,
soap,soap,0.0,76,56,0,99,soap,362,360.0,29.97,3.303,www.youtube.com/watch?v=g5H65XRg3YI,soap,0.140705555677413,640.0,
number 21,21,0.0,53,-1,0,65,ASL Number 21,557,360.0,29.977,2.168,https://www.youtube.com/watch?v=Ptm5MfjsElY,21,0.0830222070217132,640.0,
number 19,nineteen,0.0,53,-1,0,85,ASL Number 19,306,360.0,29.965,2.837,https://www.youtube.com/watch?v=erhfLP7chBY,nineteen,0.0778147280216217,640.0,
tea,tea,0.0,44,19,0,39,SignSchool Tea Vote,147,360.0,29.97,1.301,www.youtube.com/watch?v=JGnz_I9hFCY,tea,0.0536351203918457,640.0,
PINK,pink,0.0,3,-1,0,41,PINK(4),96,360.0,15.0,2.733,https://www.youtube.com/watch?v=b4CVpVEes1g,pink,0.142590641975402,480.0,
#19,nine,0.0,114,-1,0,74,ASL 19,494,360.0,25.0,2.96,https://www.youtube.com/watch?v=3cRmkwYL1NM,nine,0.0471102595329284,480.0,
worm,worm,0.0,7,14,0,34,SignSchool Worm,987,360.0,23.976,1.418,www.youtube.com/watch?v=Pyp4oVp16wU,worm,0.0782237648963928,640.0,
Chair,sit,0.0,66,42,0,92,Chair in Sign Language ASL Dictionary for kids,18,360.0,25.0,3.68,www.youtube.com/watch?v=UTn4VLbe7Fg,sit,0.00755840539932251,640.0,
Hi,hi,0.0,66,42,0,52,Hi in Sign Language ASL Dictionary for kids,379,360.0,25.0,2.08,www.youtube.com/watch?v=Tb0j34drNwc,hi,0.0,640.0,
people,people,0.0,7,14,0,47,SignSchool People,234,360.0,23.976,1.96,www.youtube.com/watch?v=QEDwYRRu6kk,people,0.0755247175693512,640.0,
hockey,hockey,0.0,114,-1,0,97,ASL HOCKEY,755,360.0,25.0,3.88,https://www.youtube.com/watch?v=Zovs4uCBWp8,hockey,0.0518527030944824,480.0,
towel,towel,0.0,7,14,0,43,SignSchool Towel,509,360.0,23.976,1.793,www.youtube.com/watch?v=9fPZeB_eOM4,towel,0.0865896642208099,640.0,
russia (hungarian sign),russia,0.0,85,-1,0,115,Russia (Hungarian sign),219,360.0,29.97,3.837,https://www.youtube.com/watch?v=XnobkCQIgp4,russia,0.0345937311649322,640.0,
BORING,boring,0.0,3,-1,0,41,BORING,46,360.0,15.0,2.733,https://www.youtube.com/watch?v=PtKOQORhrzQ,bored,0.167758673429489,480.0,
young,young,0.0,114,-1,0,66,ASL YOUNG,409,360.0,25.0,2.64,https://www.youtube.com/watch?v=anMtgX0_02E,young,0.00420638918876647,480.0,
center,center,0.0,7,51,0,38,SignSchool Epiphany,899,360.0,23.976,1.585,www.youtube.com/watch?v=1e2UmVgou6s,center,0.0630953311920166,640.0,
go,go,0.0,76,13,0,83,go 2,87,360.0,29.97,2.769,www.youtube.com/watch?v=jknOnIhAbNo,go,0.0653570294380188,640.0,
marry,marry,0.0,15,44,0,34,SignSchool Marry Marriage,213,360.0,23.976,1.418,www.youtube.com/watch?v=6NAKVj4E9ZE,marry,0.0442219674587249,640.0,
ALSO,also,9.142,283,-1,274,334,Unit 9 Vocabulary,746,360.0,29.97,11.144,https://www.youtube.com/watch?v=x0q-NTYinOY,also,0.00463080406188964,640.0,1
BANK,bank,39.406,283,-1,1181,1347,Unit 9 Vocabulary,986,360.0,29.97,44.945,https://www.youtube.com/watch?v=x0q-NTYinOY,bank,0.0100003778934478,640.0,
BASEMENT,basement,47.915,283,-1,1436,1548,Unit 9 Vocabulary,411,360.0,29.97,51.652,https://www.youtube.com/watch?v=x0q-NTYinOY,basement,0.0,640.0,
BROKE,broke,61.962,283,-1,1857,1970,Unit 9 Vocabulary,913,360.0,29.97,65.732,https://www.youtube.com/watch?v=x0q-NTYinOY,broke,0.00710496306419372,640.0,
BUS,bus,70.437,283,-1,2111,2221,Unit 9 Vocabulary,103,360.0,29.97,74.107,https://www.youtube.com/watch?v=x0q-NTYinOY,bus,0.00170254707336425,640.0,1
BUY,buy,83.35,283,-1,2498,2619,Unit 9 Vocabulary,136,360.0,29.97,87.387,https://www.youtube.com/watch?v=x0q-NTYinOY,buy,0.00347277522087097,640.0,
CENT,cent,96.83,283,-1,2902,3041,Unit 9 Vocabulary,925,360.0,29.97,101.468,https://www.youtube.com/watch?v=x0q-NTYinOY,cent,0.000322878360748291,640.0,
CHEAP,cheap,103.57,283,-1,3104,3247,Unit 9 Vocabulary,479,360.0,29.97,108.342,https://www.youtube.com/watch?v=x0q-NTYinOY,cheap,0.0,640.0,
CHECK,check,110.577,283,-1,3314,3472,Unit 9 Vocabulary,819,360.0,29.97,115.849,https://www.youtube.com/watch?v=x0q-NTYinOY,check,0.00219312310218811,640.0,
COST,cost,160.394,283,-1,4807,4939,Unit 9 Vocabulary,484,360.0,29.97,164.798,https://www.youtube.com/watch?v=x0q-NTYinOY,cost,0.0,640.0,
CREDIT CARD,credit card,166.8,283,-1,4999,5147,Unit 9 Vocabulary,812,360.0,29.97,171.738,https://www.youtube.com/watch?v=x0q-NTYinOY,credit card,0.000342637300491333,640.0,
CURIOUS,curious,174.107,283,-1,5218,5391,Unit 9 Vocabulary,873,360.0,29.97,179.88,https://www.youtube.com/watch?v=x0q-NTYinOY,curious,0.0090506374835968,640.0,
DIFFERENT,different,181.982,283,-1,5454,5606,Unit 9 Vocabulary,55,360.0,29.97,187.054,https://www.youtube.com/watch?v=x0q-NTYinOY,but,0.0,640.0,
DINING ROOM,dining room,204.571,283,-1,6131,6231,Unit 9 Vocabulary,933,360.0,29.97,207.908,https://www.youtube.com/watch?v=x0q-NTYinOY,dining room,0.0,640.0,1
DOLLAR,dollar,214.581,283,-1,6431,6459,Unit 9 Vocabulary,275,360.0,29.97,215.515,https://www.youtube.com/watch?v=x0q-NTYinOY,dollar,0.0106211900711059,640.0,
DOLLAR,dollar,215.582,283,-1,6461,6562,Unit 9 Vocabulary,275,360.0,29.97,218.952,https://www.youtube.com/watch?v=x0q-NTYinOY,dollar,0.0023251473903656,640.0,
DORMITORY,dorm,221.555,283,-1,6640,6824,Unit 9 Vocabulary,791,360.0,29.97,227.694,https://www.youtube.com/watch?v=x0q-NTYinOY,dorm,0.000939369201660156,640.0,
EARN,earn,240.474,283,-1,7207,7278,Unit 9 Vocabulary,541,360.0,29.97,242.843,https://www.youtube.com/watch?v=x0q-NTYinOY,earn,0.00848835706710815,640.0,
EARN,earn,243.21,283,-1,7289,7339,Unit 9 Vocabulary,541,360.0,29.97,244.878,https://www.youtube.com/watch?v=x0q-NTYinOY,earn,0.00782647728919982,640.0,
EAST,east,247.447,283,-1,7416,7537,Unit 9 Vocabulary,680,360.0,29.97,251.485,https://www.youtube.com/watch?v=x0q-NTYinOY,east,0.00634542107582092,640.0,
ELEVATOR,elevator,253.32,283,-1,7592,7682,Unit 9 Vocabulary,429,360.0,29.97,256.323,https://www.youtube.com/watch?v=x0q-NTYinOY,elevator,0.0,640.0,1
ELEVATOR,elevator,256.99,283,-1,7702,7782,Unit 9 Vocabulary,429,360.0,29.97,259.659,https://www.youtube.com/watch?v=x0q-NTYinOY,elevator,0.0,640.0,1
EXPENSIVE,expensive,262.129,283,-1,7856,8004,Unit 9 Vocabulary,311,360.0,29.97,267.067,https://www.youtube.com/watch?v=x0q-NTYinOY,expensive,0.00403422117233276,640.0,
FIREFIGHTER,firefighter,282.549,283,-1,8468,8540,Unit 9 Vocabulary,537,360.0,29.97,284.951,https://www.youtube.com/watch?v=x0q-NTYinOY,firefighter,0.00326377153396606,640.0,
FIREFIGHTER,firefighter,285.619,283,-1,8560,8706,Unit 9 Vocabulary,537,360.0,29.97,290.49,https://www.youtube.com/watch?v=x0q-NTYinOY,firefighter,0.00123167037963867,640.0,
FIREFIGHTER/,firefighter,290.557,283,-1,8708,8763,Unit 9 Vocabulary,537,360.0,29.97,292.392,https://www.youtube.com/watch?v=x0q-NTYinOY,firefighter,0.00242894887924194,640.0,
FLOOR,floor,296.296,283,-1,8880,9012,Unit 9 Vocabulary,625,360.0,29.97,300.7,https://www.youtube.com/watch?v=x0q-NTYinOY,floor,0.00455600023269653,640.0,
FREE,free,302.969,283,-1,9080,9235,Unit 9 Vocabulary,790,360.0,29.97,308.141,https://www.youtube.com/watch?v=x0q-NTYinOY,free,0.00249192118644714,640.0,
GARAGE,garage,311.044,283,-1,9322,9470,Unit 9 Vocabulary,464,360.0,29.97,315.982,https://www.youtube.com/watch?v=x0q-NTYinOY,garage,0.0,640.0,
GROCERY STORE,grocery store,339.139,283,-1,10164,10334,Unit 9 Vocabulary,971,360.0,29.97,344.811,https://www.youtube.com/watch?v=x0q-NTYinOY,grocery store,0.0,640.0,
HIGHWAY I,freeway,345.846,283,-1,10365,10427,Unit 9 Vocabulary,719,360.0,29.97,347.914,https://www.youtube.com/watch?v=x0q-NTYinOY,freeway,0.0115009546279907,640.0,1
HIGHWAY,freeway,347.614,283,-1,10418,10475,Unit 9 Vocabulary,719,360.0,29.97,349.516,https://www.youtube.com/watch?v=x0q-NTYinOY,freeway,0.0,640.0,
HOSPITAL,hospital,352.953,283,-1,10578,10605,Unit 9 Vocabulary,346,360.0,29.97,353.854,https://www.youtube.com/watch?v=x0q-NTYinOY,hospital,0.0106388330459594,640.0,
HOSPITAL,hospital,354.321,283,-1,10619,10672,Unit 9 Vocabulary,346,360.0,29.97,356.089,https://www.youtube.com/watch?v=x0q-NTYinOY,hospital,0.00951570272445678,640.0,
HOTEL,hotel,360.026,283,-1,10790,10926,Unit 9 Vocabulary,664,360.0,29.97,364.564,https://www.youtube.com/watch?v=x0q-NTYinOY,hotel,0.00330230593681335,640.0,
HOUSE,house,366.967,283,-1,10998,11026,Unit 9 Vocabulary,175,360.0,29.97,367.901,https://www.youtube.com/watch?v=x0q-NTYinOY,house,0.000255405902862548,640.0,
HOUSE,house,367.968,283,-1,11028,11096,Unit 9 Vocabulary,175,360.0,29.97,370.237,https://www.youtube.com/watch?v=x0q-NTYinOY,house,0.00101113319396972,640.0,
HOUSE,house,370.47,283,-1,11103,11131,Unit 9 Vocabulary,175,360.0,29.97,371.404,https://www.youtube.com/watch?v=x0q-NTYinOY,house,0.00296691060066223,640.0,
INTERSECTION,intersection,383.25,283,-1,11486,11566,Unit 9 Vocabulary,988,360.0,29.97,385.919,https://www.youtube.com/watch?v=x0q-NTYinOY,intersection,0.0,640.0,1
INTERSECTION,intersection,386.586,283,-1,11586,11656,Unit 9 Vocabulary,988,360.0,29.97,388.922,https://www.youtube.com/watch?v=x0q-NTYinOY,intersection,0.0,640.0,1
JAIL,jail,391.324,283,-1,11728,11824,Unit 9 Vocabulary,943,360.0,29.97,394.528,https://www.youtube.com/watch?v=x0q-NTYinOY,jail,0.000616729259490966,640.0,
KITCHEN,kitchen,406.84,283,-1,12193,12263,Unit 9 Vocabulary,170,360.0,29.97,409.176,https://www.youtube.com/watch?v=x0q-NTYinOY,kitchen,0.00192585587501525,640.0,1
LEAVE,leave,419.152,283,-1,12562,12685,Unit 9 Vocabulary,336,360.0,29.97,423.256,https://www.youtube.com/watch?v=x0q-NTYinOY,leave,9.03606414794921E-05,640.0,
LEFT,left,425.525,283,-1,12753,12865,Unit 9 Vocabulary,897,360.0,29.97,429.262,https://www.youtube.com/watch?v=x0q-NTYinOY,left,0.00739786028861999,640.0,
LIVING ROOM,living room,432.132,283,-1,12951,13041,Unit 9 Vocabulary,445,360.0,29.97,435.135,https://www.youtube.com/watch?v=x0q-NTYinOY,living room,0.0,640.0,1
LOUSY,lousy,449.349,283,-1,13467,13618,Unit 9 Vocabulary,649,360.0,29.97,454.387,https://www.youtube.com/watch?v=x0q-NTYinOY,lousy,0.00332564115524292,640.0,
MONEY,money,487.754,283,-1,14618,14731,Unit 9 Vocabulary,209,360.0,29.97,491.525,https://www.youtube.com/watch?v=x0q-NTYinOY,money,0.00534528493881225,640.0,
MORE THAN,more than,493.927,283,-1,14803,14932,Unit 9 Vocabulary,993,360.0,29.97,498.231,https://www.youtube.com/watch?v=x0q-NTYinOY,more than,0.0,640.0,
MUSEUM,museum,500.901,283,-1,15012,15133,Unit 9 Vocabulary,694,360.0,29.97,504.938,https://www.youtube.com/watch?v=x0q-NTYinOY,museum,0.000452041625976562,640.0,
PAY,pay,528.328,283,-1,15834,15935,Unit 9 Vocabulary,364,360.0,29.97,531.698,https://www.youtube.com/watch?v=x0q-NTYinOY,pay,0.00822359323501587,640.0,
QUARTER,quarter,579.379,283,-1,17364,17447,Unit 9 Vocabulary,944,360.0,29.97,582.148,https://www.youtube.com/watch?v=x0q-NTYinOY,quarter,0.0039406418800354,640.0,
QUARTER,quarter,583.65,283,-1,17492,17550,Unit 9 Vocabulary,944,360.0,29.97,585.585,https://www.youtube.com/watch?v=x0q-NTYinOY,quarter,0.00961223244667053,640.0,
QUARTER.,quarter,585.919,283,-1,17560,17641,Unit 9 Vocabulary,944,360.0,29.97,588.622,https://www.youtube.com/watch?v=x0q-NTYinOY,quarter,0.0249086022377014,640.0,1
QUARTER,quarter,588.154,283,-1,17627,17704,Unit 9 Vocabulary,944,360.0,29.97,590.724,https://www.youtube.com/watch?v=x0q-NTYinOY,quarter,0.0107747614383697,640.0,
RIGHT,right,601.001,283,-1,18012,18092,Unit 9 Vocabulary,94,360.0,29.97,603.67,https://www.youtube.com/watch?v=x0q-NTYinOY,right,0.0106230974197387,640.0,
RIGHT I,right,603.737,283,-1,18094,18110,Unit 9 Vocabulary,94,360.0,29.97,604.271,https://www.youtube.com/watch?v=x0q-NTYinOY,right,0.0132747292518615,640.0,
SWITCH,transfer,645.145,283,-1,19335,19465,Unit 9 Vocabulary,901,360.0,29.97,649.482,https://www.youtube.com/watch?v=x0q-NTYinOY,transfer,0.00460043549537658,640.0,
TRAFFIC,traffic,681.815,283,-1,20434,20496,Unit 9 Vocabulary,851,360.0,29.97,683.883,https://www.youtube.com/watch?v=x0q-NTYinOY,traffic,0.00791800022125244,640.0,
