org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review
SALT,salt,161.4,77,-1,4035,4086,Unit 11 Vocabularymp4,381,360.0,25.0,163.44,https://www.youtube.com/watch?v=PvzBgEcEPew,salt,0.0692965686321258,640.0,1
SALT,salt,164.64,77,-1,4116,4276,Unit 11 Vocabularymp4,381,360.0,25.0,171.04,https://www.youtube.com/watch?v=PvzBgEcEPew,salt,0.0692965686321258,640.0,1
PEPPER,pepper,172.8,77,-1,4320,4500,Unit 11 Vocabularymp4,514,360.0,25.0,180.0,https://www.youtube.com/watch?v=PvzBgEcEPew,pepper,0.0679590702056884,640.0,1
PEPPER,pepper,180.0,77,-1,4500,4570,Unit 11 Vocabularymp4,514,360.0,25.0,182.8,https://www.youtube.com/watch?v=PvzBgEcEPew,pepper,0.0679590702056884,640.0,1
WATER,water,182.96,77,-1,4574,4698,Unit 11 Vocabularymp4,48,360.0,25.0,187.92,https://www.youtube.com/watch?v=PvzBgEcEPew,water,0.0643352568149566,640.0,
WATER,water,188.12,77,-1,4703,4849,Unit 11 Vocabularymp4,48,360.0,25.0,193.96,https://www.youtube.com/watch?v=PvzBgEcEPew,water,0.00412911176681518,640.0,
MILK,milk,194.64,77,-1,4866,4990,Unit 11 Vocabularymp4,32,360.0,25.0,199.6,https://www.youtube.com/watch?v=PvzBgEcEPew,milk,0.0587396025657653,640.0,
MILK,milk,200.08,77,-1,5002,5091,Unit 11 Vocabularymp4,32,360.0,25.0,203.64,https://www.youtube.com/watch?v=PvzBgEcEPew,milk,0.00234967470169067,640.0,
MILK,milk,203.8,77,-1,5095,5116,Unit 11 Vocabularymp4,32,360.0,25.0,204.64,https://www.youtube.com/watch?v=PvzBgEcEPew,milk,0.0147874355316162,640.0,
WINE,wine,205.96,77,-1,5149,5207,Unit 11 Vocabularymp4,956,360.0,25.0,208.28,https://www.youtube.com/watch?v=PvzBgEcEPew,wine,0.0620451569557189,640.0,1
WINE,wine,208.68,77,-1,5217,5383,Unit 11 Vocabularymp4,956,360.0,25.0,215.32,https://www.youtube.com/watch?v=PvzBgEcEPew,wine,0.0620451569557189,640.0,1
"SODA,
POP",soda,216.72,77,-1,5418,5468,Unit 11 Vocabularymp4,167,360.0,25.0,218.72,https://www.youtube.com/watch?v=PvzBgEcEPew,soda,0.0639136135578155,640.0,1
"SODA,
POP",soda,220.32,77,-1,5508,5561,Unit 11 Vocabularymp4,167,360.0,25.0,222.44,https://www.youtube.com/watch?v=PvzBgEcEPew,soda,0.0639136135578155,640.0,1
"SODA,
POP",soda,224.84,77,-1,5621,5690,Unit 11 Vocabularymp4,167,360.0,25.0,227.6,https://www.youtube.com/watch?v=PvzBgEcEPew,soda,0.0639136135578155,640.0,1
SHOPPING,shop,233.16,77,-1,5829,5929,Unit 11 Vocabularymp4,211,360.0,25.0,237.16,https://www.youtube.com/watch?v=PvzBgEcEPew,shop,0.0697977840900421,640.0,1
SHOPPING,shop,239.96,77,-1,5999,6102,Unit 11 Vocabularymp4,211,360.0,25.0,244.08,https://www.youtube.com/watch?v=PvzBgEcEPew,shop,0.0697977840900421,640.0,1
EXPENSIVE,expensive,275.6,77,-1,6890,6968,Unit 11 Vocabularymp4,311,360.0,25.0,278.72,https://www.youtube.com/watch?v=PvzBgEcEPew,expensive,0.0689290463924408,640.0,1
EXPENSIVE,expensive,284.32,77,-1,7108,7218,Unit 11 Vocabularymp4,311,360.0,25.0,288.72,https://www.youtube.com/watch?v=PvzBgEcEPew,expensive,0.0689290463924408,640.0,1
CHEAP,cheap,290.28,77,-1,7257,7327,Unit 11 Vocabularymp4,479,360.0,25.0,293.08,https://www.youtube.com/watch?v=PvzBgEcEPew,cheap,0.0718069672584533,640.0,1
CHEAP,cheap,293.08,77,-1,7327,7447,Unit 11 Vocabularymp4,479,360.0,25.0,297.88,https://www.youtube.com/watch?v=PvzBgEcEPew,cheap,0.0718069672584533,640.0,1
"TOTAL,
SUM",total,301.72,77,-1,7543,7641,Unit 11 Vocabularymp4,431,360.0,25.0,305.64,https://www.youtube.com/watch?v=PvzBgEcEPew,total,0.065604418516159,640.0,1
"TOTAL,
SUM",total,305.64,77,-1,7641,7761,Unit 11 Vocabularymp4,431,360.0,25.0,310.44,https://www.youtube.com/watch?v=PvzBgEcEPew,total,0.065604418516159,640.0,1
DOLLAR,dollar,311.2,77,-1,7780,7840,Unit 11 Vocabularymp4,275,360.0,25.0,313.6,https://www.youtube.com/watch?v=PvzBgEcEPew,dollar,0.0241084694862365,640.0,1
DOLLAR,dollar,313.6,77,-1,7840,7940,Unit 11 Vocabularymp4,275,360.0,25.0,317.6,https://www.youtube.com/watch?v=PvzBgEcEPew,dollar,0.0241084694862365,640.0,1
DOLLAR,dollar,323.24,77,-1,8081,8181,Unit 11 Vocabularymp4,275,360.0,25.0,327.24,https://www.youtube.com/watch?v=PvzBgEcEPew,dollar,0.0241084694862365,640.0,1
MONEY,money,328.56,77,-1,8214,8274,Unit 11 Vocabularymp4,209,360.0,25.0,330.96,https://www.youtube.com/watch?v=PvzBgEcEPew,money,0.0694721937179565,640.0,1
MONEY,money,332.56,77,-1,8314,8444,Unit 11 Vocabularymp4,209,360.0,25.0,337.76,https://www.youtube.com/watch?v=PvzBgEcEPew,money,0.0694721937179565,640.0,1
CAN'T,can't,340.64,77,-1,8516,8694,Unit 11 Vocabularymp4,224,360.0,25.0,347.76,https://www.youtube.com/watch?v=PvzBgEcEPew,can't,0.0715221166610717,640.0,
"WON'T,
REFUSE",refuse,348.32,77,-1,8708,8871,Unit 11 Vocabularymp4,636,360.0,25.0,354.84,https://www.youtube.com/watch?v=PvzBgEcEPew,refuse,0.0707720816135406,640.0,
EASY,easy,381.32,77,-1,9533,9623,Unit 11 Vocabularymp4,512,360.0,25.0,384.92,https://www.youtube.com/watch?v=PvzBgEcEPew,easy,0.0749154388904571,640.0,1
EASY,easy,384.92,77,-1,9623,9683,Unit 11 Vocabularymp4,512,360.0,25.0,387.32,https://www.youtube.com/watch?v=PvzBgEcEPew,easy,0.0749154388904571,640.0,1
EASY,easy,387.32,77,-1,9683,9766,Unit 11 Vocabularymp4,512,360.0,25.0,390.64,https://www.youtube.com/watch?v=PvzBgEcEPew,easy,0.0749154388904571,640.0,1
HARD,hard,392.28,77,-1,9807,9917,Unit 11 Vocabularymp4,528,360.0,25.0,396.68,https://www.youtube.com/watch?v=PvzBgEcEPew,hard,0.0740960836410522,640.0,1
HARD,hard,396.68,77,-1,9917,10057,Unit 11 Vocabularymp4,528,360.0,25.0,402.28,https://www.youtube.com/watch?v=PvzBgEcEPew,hard,0.0740960836410522,640.0,1
"CABINET,
CUPBOARD",cabinets,437.52,77,-1,10938,11123,Unit 11 Vocabularymp4,641,360.0,25.0,444.92,https://www.youtube.com/watch?v=PvzBgEcEPew,cabinets,0.0,640.0,
"LECTURE,
SPEECH",speech,445.52,77,-1,11138,11268,Unit 11 Vocabularymp4,280,360.0,25.0,450.72,https://www.youtube.com/watch?v=PvzBgEcEPew,speech,0.069383829832077,640.0,1
"LECTURE,
SPEECH",speech,450.72,77,-1,11268,11358,Unit 11 Vocabularymp4,280,360.0,25.0,454.32,https://www.youtube.com/watch?v=PvzBgEcEPew,speech,0.069383829832077,640.0,1
EARTH+QUAKE,earthquake,455.52,77,-1,11388,11488,Unit 11 Vocabularymp4,648,360.0,25.0,459.52,https://www.youtube.com/watch?v=PvzBgEcEPew,earthquake,0.0625611245632171,640.0,1
EARTH+QUAKE,earthquake,467.52,77,-1,11688,11804,Unit 11 Vocabularymp4,648,360.0,25.0,472.16,https://www.youtube.com/watch?v=PvzBgEcEPew,earthquake,0.0625611245632171,640.0,1
EARTH+QUAKE,earthquake,472.16,77,-1,11804,11869,Unit 11 Vocabularymp4,648,360.0,25.0,474.76,https://www.youtube.com/watch?v=PvzBgEcEPew,earthquake,0.0625611245632171,640.0,1
EARTH+QUAKE,earthquake,474.76,77,-1,11869,12036,Unit 11 Vocabularymp4,648,360.0,25.0,481.44,https://www.youtube.com/watch?v=PvzBgEcEPew,earthquake,0.0625611245632171,640.0,1
FIRST,first,490.52,77,-1,12263,12430,Unit 11 Vocabularymp4,427,360.0,25.0,497.2,https://www.youtube.com/watch?v=PvzBgEcEPew,first,0.0719646215438842,640.0,
CUP,cup,498.12,77,-1,12453,12543,Unit 11 Vocabularymp4,339,360.0,25.0,501.72,https://www.youtube.com/watch?v=PvzBgEcEPew,cup,0.0691944658756256,640.0,1
CUP,cup,504.92,77,-1,12623,12713,Unit 11 Vocabularymp4,339,360.0,25.0,508.52,https://www.youtube.com/watch?v=PvzBgEcEPew,cup,0.0691944658756256,640.0,1
SHOCKED,shock,509.08,77,-1,12727,12797,Unit 11 Vocabularymp4,589,360.0,25.0,511.88,https://www.youtube.com/watch?v=PvzBgEcEPew,shock,0.0657204985618591,640.0,1
SHOCKED,shock,511.88,77,-1,12797,12857,Unit 11 Vocabularymp4,589,360.0,25.0,514.28,https://www.youtube.com/watch?v=PvzBgEcEPew,shock,0.0657204985618591,640.0,1
"AWFUL,
TERRIBLE",awful,520.28,77,-1,13007,13061,Unit 11 Vocabularymp4,231,360.0,25.0,522.44,https://www.youtube.com/watch?v=PvzBgEcEPew,awful,0.0705721676349639,640.0,1
"AWFUL,
TERRIBLE",awful,523.64,77,-1,13091,13154,Unit 11 Vocabularymp4,231,360.0,25.0,526.16,https://www.youtube.com/watch?v=PvzBgEcEPew,awful,0.0705721676349639,640.0,1
HOME,home,534.96,77,-1,13374,13515,Unit 11 Vocabularymp4,118,360.0,25.0,540.6,https://www.youtube.com/watch?v=PvzBgEcEPew,home,0.0705890357494354,640.0,1
PA RTY,party,556.84,77,-1,13921,14131,Unit 11 Vocabularymp4,133,360.0,25.0,565.24,https://www.youtube.com/watch?v=PvzBgEcEPew,party,0.0611936151981353,640.0,1
Walk,walk,8.3,41,47,248,299,ASL ACTIONS,80,360.0,29.878,10.007,https://www.youtube.com/watch?v=Vintf-DLWq0,walk,0.21810308098793,202.0,
Wall:,wall,10.309,41,47,308,328,ASL ACTIONS,935,360.0,29.878,10.978,https://www.youtube.com/watch?v=Vintf-DLWq0,wall,0.240295350551605,202.0,
Walk?,walk,11.045,41,47,330,379,ASL ACTIONS,80,360.0,29.878,12.685,https://www.youtube.com/watch?v=Vintf-DLWq0,walk,0.235758334398269,202.0,
"Sleep "" """,sleep,13.689,41,47,409,521,ASL ACTIONS,361,360.0,29.878,17.438,https://www.youtube.com/watch?v=Vintf-DLWq0,sleep,0.219907045364379,202.0,
"Sleep "" """,sleep,17.505,41,47,523,549,ASL ACTIONS,361,360.0,29.878,18.375,https://www.youtube.com/watch?v=Vintf-DLWq0,sleep,0.240506440401077,202.0,
ﬁnish,ﬁnish,20.584,41,47,615,658,ASL ACTIONS,12,360.0,29.878,22.023,https://www.youtube.com/watch?v=Vintf-DLWq0,finish,0.219409972429275,202.0,1
Finis/I,finish,21.253,41,47,635,670,ASL ACTIONS,12,360.0,29.878,22.425,https://www.youtube.com/watch?v=Vintf-DLWq0,finish,0.237965703010559,202.0,
Finis/I,finish,22.491,41,47,672,694,ASL ACTIONS,12,360.0,29.878,23.228,https://www.youtube.com/watch?v=Vintf-DLWq0,finish,0.251523524522781,202.0,
Help,help,35.344,41,47,1056,1111,ASL ACTIONS,50,360.0,29.878,37.185,https://www.youtube.com/watch?v=Vintf-DLWq0,help,0.226630538702011,202.0,
Help,help,37.251,41,47,1113,1136,ASL ACTIONS,50,360.0,29.878,38.021,https://www.youtube.com/watch?v=Vintf-DLWq0,help,0.253635317087173,202.0,
Write,write,76.511,41,47,2286,2417,ASL ACTIONS,53,360.0,29.878,80.896,https://www.youtube.com/watch?v=Vintf-DLWq0,write,0.225160360336303,202.0,
Read,read,85.079,41,47,2542,2574,ASL ACTIONS,82,360.0,29.878,86.15,https://www.youtube.com/watch?v=Vintf-DLWq0,read,0.249557524919509,202.0,
Read,read,86.351,41,47,2580,2603,ASL ACTIONS,82,360.0,29.878,87.121,https://www.youtube.com/watch?v=Vintf-DLWq0,read,0.25766035914421,202.0,
Start,start,152.487,41,47,4556,4663,ASL ACTIONS,173,360.0,29.878,156.068,https://www.youtube.com/watch?v=Vintf-DLWq0,start,0.261454403400421,202.0,
Start,start,156.135,41,47,4665,4687,ASL ACTIONS,173,360.0,29.878,156.871,https://www.youtube.com/watch?v=Vintf-DLWq0,start,0.263986408710479,202.0,
Tall:,tall,161.691,41,47,4831,4881,ASL ACTIONS,252,360.0,29.878,163.364,https://www.youtube.com/watch?v=Vintf-DLWq0,tall,0.262442916631698,202.0,
Be quiet,quiet,169.255,41,47,5057,5149,ASL ACTIONS,221,360.0,29.878,172.334,https://www.youtube.com/watch?v=Vintf-DLWq0,quiet,0.252306878566741,202.0,
Change,change,174.878,41,47,5225,5266,ASL ACTIONS,405,360.0,29.878,176.25,https://www.youtube.com/watch?v=Vintf-DLWq0,change,0.26547634601593,202.0,1
Change,change,177.957,41,47,5317,5344,ASL ACTIONS,405,360.0,29.878,178.861,https://www.youtube.com/watch?v=Vintf-DLWq0,change,0.272916793823242,202.0,
ITALY,italy,0.0,0,-1,0,71,ITALY,466,360.0,29.97,2.369,https://www.youtube.com/watch?v=CFYyKuV10xo,italy,0.0712453126907348,640.0,
horse,horse,0.0,69,59,0,148,How to sign Horse - ASL Vocabulary Series,148,360.0,30.0,4.933,https://www.youtube.com/watch?v=tZA8FWWNuqU,horse,0.0,480.0,
rainbow,rainbow,2.002,1,2,60,130,ASL Vocabulary rainbow,669,360.0,29.97,4.338,https://www.youtube.com/watch?v=02Mda2qCbXY,rainbow,0.0,640.0,1
rainbow,rainbow,4.338,1,2,130,210,ASL Vocabulary rainbow,669,360.0,29.97,7.007,https://www.youtube.com/watch?v=02Mda2qCbXY,rainbow,0.0,640.0,1
don't,not,0.0,2,55,0,160,Dont(2),114,360.0,22.349,7.159,https://www.youtube.com/watch?v=jmHx_vsmaT8,not,0.0,640.0,
french,france,0.0,62,-1,0,83,Sign for FRENCH from page 15,95,360.0,30.0,2.767,https://www.youtube.com/watch?v=h5i37bWMgJ4,france,0.0884217023849487,640.0,
Seventeen,seventeen,0.0,27,47,0,135,Baby Sign Language Seventeen,375,360.0,29.97,4.505,www.youtube.com/watch?v=Knw9T7DwLY0,seventeen,0.0112146735191345,640.0,
GOOD-MORNING!,good morning,0.0,0,0,0,49,GOOD-MORNING,545,360.0,29.97,1.635,https://www.youtube.com/watch?v=a_cOfWxLiRw,good morning,0.0453660190105438,640.0,
NOSE,nose,11.76,94,2,294,382,First 100 Body Parts in ASL,891,720.0,25.0,15.28,https://www.youtube.com/watch?v=mZDIOGll_lI,nose,0.0771882832050323,1280.0,
MOUTH,mouth,16.32,94,2,408,476,First 100 Body Parts in ASL,967,720.0,25.0,19.04,https://www.youtube.com/watch?v=mZDIOGll_lI,mouth,0.0711777806282043,1280.0,
EAR,ears,20.2,94,2,505,604,First 100 Body Parts in ASL,770,720.0,25.0,24.16,https://www.youtube.com/watch?v=mZDIOGll_lI,ears,0.056420475244522,1280.0,
HAIR,hair,28.52,94,2,713,786,First 100 Body Parts in ASL,257,720.0,25.0,31.44,https://www.youtube.com/watch?v=mZDIOGll_lI,hair,0.018629103899002,1280.0,
COOK,cook,0.0,0,0,0,67,COOK(3),115,360.0,29.97,2.236,https://www.youtube.com/watch?v=UCVlTV4FF9g,cook,0.0886400341987609,640.0,
BE-LOST,lost,14.615,24,1,438,528,Common Complaints about children,43,720.0,29.97,17.618,https://www.youtube.com/watch?v=qjESIderNxM,lost,0.0881918966770172,1280.0,1
BE-LOST,lost,19.62,24,1,588,778,Common Complaints about children,43,720.0,29.97,25.959,https://www.youtube.com/watch?v=qjESIderNxM,lost,0.0881918966770172,1280.0,1
STEAL,steal,28.161,24,1,844,954,Common Complaints about children,434,720.0,29.97,31.832,https://www.youtube.com/watch?v=qjESIderNxM,steal,0.111234068870544,1280.0,1
STEAL,steal,31.832,24,1,954,1034,Common Complaints about children,434,720.0,29.97,34.501,https://www.youtube.com/watch?v=qjESIderNxM,steal,0.111234068870544,1280.0,1
STEAL,steal,35.836,24,1,1074,1164,Common Complaints about children,434,720.0,29.97,38.839,https://www.youtube.com/watch?v=qjESIderNxM,steal,0.111234068870544,1280.0,1
BREAK,break,50.317,24,1,1508,1681,Common Complaints about children,256,720.0,29.97,56.089,https://www.youtube.com/watch?v=qjESIderNxM,break,0.0813896656036377,1280.0,
AFRAID,afraid,58.025,24,1,1739,1931,Common Complaints about children,137,720.0,29.97,64.431,https://www.youtube.com/watch?v=qjESIderNxM,afraid,0.119048953056335,1280.0,
COMPLAIN,complain,66.6,24,1,1996,2138,Common Complaints about children,467,720.0,29.97,71.338,https://www.youtube.com/watch?v=qjESIderNxM,complain,0.124774634838104,1280.0,
FIGHT,fight,72.472,24,1,2172,2252,Common Complaints about children,611,720.0,29.97,75.142,https://www.youtube.com/watch?v=qjESIderNxM,fight,0.119498074054718,1280.0,1
FIGHT,fight,76.276,24,1,2286,2376,Common Complaints about children,611,720.0,29.97,79.279,https://www.youtube.com/watch?v=qjESIderNxM,fight,0.119498074054718,1280.0,1
FORGET,forget,83.05,24,1,2489,2559,Common Complaints about children,36,720.0,29.97,85.385,https://www.youtube.com/watch?v=qjESIderNxM,forget,0.0948608815670013,1280.0,1
FORGET,forget,85.385,24,1,2559,2641,Common Complaints about children,36,720.0,29.97,88.121,https://www.youtube.com/watch?v=qjESIderNxM,forget,0.0948608815670013,1280.0,1
FORGET,forget,89.122,24,1,2671,2761,Common Complaints about children,36,720.0,29.97,92.125,https://www.youtube.com/watch?v=qjESIderNxM,forget,0.0948608815670013,1280.0,1
CRY,cry,120.954,24,1,3625,3823,Common Complaints about children,392,720.0,29.97,127.561,https://www.youtube.com/watch?v=qjESIderNxM,cry,0.127166330814361,1280.0,
LIE,lie,137.871,24,1,4132,4325,Common Complaints about children,448,720.0,29.97,144.311,https://www.youtube.com/watch?v=qjESIderNxM,lie,0.109672665596008,1280.0,
MISCHIEVOUS,mischievous,158.258,24,1,4743,4843,Common Complaints about children,548,720.0,29.97,161.595,https://www.youtube.com/watch?v=qjESIderNxM,mischievous,0.111517310142517,1280.0,1
MISCHIEVOUS,mischievous,161.595,24,1,4843,4943,Common Complaints about children,548,720.0,29.97,164.931,https://www.youtube.com/watch?v=qjESIderNxM,mischievous,0.111517310142517,1280.0,1
All-day,all day,14.933,312,71,448,479,Unit 14 Vocabulary Part 2,502,360.0,30.0,15.967,https://www.youtube.com/watch?v=eRZW3DPxDGk,all day,0.0,640.0,
All-day,all day,16.033,312,71,481,508,Unit 14 Vocabulary Part 2,502,360.0,30.0,16.933,https://www.youtube.com/watch?v=eRZW3DPxDGk,all day,0.0,640.0,
All-day,all day,17.0,312,71,510,550,Unit 14 Vocabulary Part 2,502,360.0,30.0,18.333,https://www.youtube.com/watch?v=eRZW3DPxDGk,all day,0.0,640.0,
All-night,all night,18.6,312,71,558,602,Unit 14 Vocabulary Part 2,491,360.0,30.0,20.067,https://www.youtube.com/watch?v=eRZW3DPxDGk,all night,0.0,640.0,
All-night,all night,20.233,312,71,607,624,Unit 14 Vocabulary Part 2,491,360.0,30.0,20.8,https://www.youtube.com/watch?v=eRZW3DPxDGk,all night,0.0,640.0,
All-night,all night,20.867,312,71,626,646,Unit 14 Vocabulary Part 2,491,360.0,30.0,21.533,https://www.youtube.com/watch?v=eRZW3DPxDGk,all night,0.0,640.0,
All-night,all night,22.8,312,71,684,756,Unit 14 Vocabulary Part 2,491,360.0,30.0,25.2,https://www.youtube.com/watch?v=eRZW3DPxDGk,all night,0.0,640.0,
All-morning,all morning,25.267,312,71,758,919,Unit 14 Vocabulary Part 2,990,360.0,30.0,30.633,https://www.youtube.com/watch?v=eRZW3DPxDGk,all morning,0.0,640.0,
All-morning,all morning,29.567,312,71,887,933,Unit 14 Vocabulary Part 2,990,360.0,30.0,31.1,https://www.youtube.com/watch?v=eRZW3DPxDGk,all morning,0.00213962793350219,640.0,1
Everyday,everyday,36.633,312,71,1099,1188,Unit 14 Vocabulary Part 2,343,360.0,30.0,39.6,https://www.youtube.com/watch?v=eRZW3DPxDGk,everyday,0.0,640.0,
Every-night,every night,40.333,312,71,1210,1270,Unit 14 Vocabulary Part 2,617,360.0,30.0,42.333,https://www.youtube.com/watch?v=eRZW3DPxDGk,every night,0.0,640.0,1
"Every-
afternoon",every afternoon,55.2,312,71,1656,1746,Unit 14 Vocabulary Part 2,718,360.0,30.0,58.2,https://www.youtube.com/watch?v=eRZW3DPxDGk,every afternoon,0.0,640.0,1
"Every-
afternoon",every afternoon,59.533,312,71,1786,1866,Unit 14 Vocabulary Part 2,718,360.0,30.0,62.2,https://www.youtube.com/watch?v=eRZW3DPxDGk,every afternoon,0.0,640.0,1
Every-week,every week,80.9,312,71,2427,2529,Unit 14 Vocabulary Part 2,712,360.0,30.0,84.3,https://www.youtube.com/watch?v=eRZW3DPxDGk,every week,0.0,640.0,
Every-year,every year,101.833,312,71,3055,3185,Unit 14 Vocabulary Part 2,784,360.0,30.0,106.167,https://www.youtube.com/watch?v=eRZW3DPxDGk,every year,0.0,640.0,1
Be-lost,lost,257.1,312,71,7713,7783,Unit 14 Vocabulary Part 2,43,360.0,30.0,259.433,https://www.youtube.com/watch?v=eRZW3DPxDGk,lost,0.0,640.0,1
Steal,steal,263.6,312,71,7908,8101,Unit 14 Vocabulary Part 2,434,360.0,30.0,270.033,https://www.youtube.com/watch?v=eRZW3DPxDGk,steal,0.0,640.0,
Afraid,afraid,287.867,312,71,8636,8822,Unit 14 Vocabulary Part 2,137,360.0,30.0,294.067,https://www.youtube.com/watch?v=eRZW3DPxDGk,afraid,0.0,640.0,
Cry,cry,354.767,312,71,10643,10733,Unit 14 Vocabulary Part 2,392,360.0,30.0,357.767,https://www.youtube.com/watch?v=eRZW3DPxDGk,cry,0.0,640.0,1
Lie,lie,365.433,312,71,10963,11033,Unit 14 Vocabulary Part 2,448,360.0,30.0,367.767,https://www.youtube.com/watch?v=eRZW3DPxDGk,lie,0.0,640.0,1
Worry,worry,416.4,312,71,12492,12689,Unit 14 Vocabulary Part 2,508,360.0,30.0,422.967,https://www.youtube.com/watch?v=eRZW3DPxDGk,worry,0.0,640.0,
Work++,work,456.0,312,71,13680,13732,Unit 14 Vocabulary Part 2,90,360.0,30.0,457.733,https://www.youtube.com/watch?v=eRZW3DPxDGk,work,0.0,640.0,1
Gossip,gossip,467.133,312,71,14014,14150,Unit 14 Vocabulary Part 2,910,360.0,30.0,471.667,https://www.youtube.com/watch?v=eRZW3DPxDGk,gossip,0.0,640.0,1
Help,help,502.867,312,71,15086,15157,Unit 14 Vocabulary Part 2,50,360.0,30.0,505.233,https://www.youtube.com/watch?v=eRZW3DPxDGk,help,0.000790536403656005,640.0,1
Help,help,504.6,312,71,15138,15153,Unit 14 Vocabulary Part 2,50,360.0,30.0,505.1,https://www.youtube.com/watch?v=eRZW3DPxDGk,help,0.0,640.0,
Help,help,505.7,312,71,15171,15259,Unit 14 Vocabulary Part 2,50,360.0,30.0,508.633,https://www.youtube.com/watch?v=eRZW3DPxDGk,help,0.0,640.0,
Help,help,509.233,312,71,15277,15314,Unit 14 Vocabulary Part 2,50,360.0,30.0,510.467,https://www.youtube.com/watch?v=eRZW3DPxDGk,help,0.0,640.0,
Help,help,510.6,312,71,15318,15361,Unit 14 Vocabulary Part 2,50,360.0,30.0,512.033,https://www.youtube.com/watch?v=eRZW3DPxDGk,help,0.0,640.0,
egg,egg,569.833,312,71,17095,17117,Unit 14 Vocabulary Part 2,291,360.0,30.0,570.567,https://www.youtube.com/watch?v=eRZW3DPxDGk,egg,0.0,640.0,1
egg,egg,570.667,312,71,17120,17129,Unit 14 Vocabulary Part 2,291,360.0,30.0,570.967,https://www.youtube.com/watch?v=eRZW3DPxDGk,egg,0.0,640.0,1
Grass,grass,574.1,312,71,17223,17268,Unit 14 Vocabulary Part 2,529,360.0,30.0,575.6,https://www.youtube.com/watch?v=eRZW3DPxDGk,grass,0.0,640.0,1
Grass,grass,576.033,312,71,17281,17300,Unit 14 Vocabulary Part 2,529,360.0,30.0,576.667,https://www.youtube.com/watch?v=eRZW3DPxDGk,grass,0.0,640.0,1
Thirsty,thirsty,610.6,312,71,18318,18475,Unit 14 Vocabulary Part 2,536,360.0,30.0,615.833,https://www.youtube.com/watch?v=eRZW3DPxDGk,thirsty,0.0,640.0,
motorcycle,motorcycle,0.0,2,49,0,126,Motorcycle,583,360.0,29.646,4.25,https://www.youtube.com/watch?v=_BRfeckDJgg,motorcycle,0.0,640.0,
AREA,area,10.844,124,7,325,364,Natural World Vocabulary  ASL - American Sign Language,563,720.0,29.97,12.145,https://www.youtube.com/watch?v=MHNCtIc_D-g&t=123s,area,0.05718994140625,1280.0,
AREA,area,12.279,124,7,368,446,Natural World Vocabulary  ASL - American Sign Language,563,720.0,29.97,14.882,https://www.youtube.com/watch?v=MHNCtIc_D-g&t=123s,area,0.0405653715133667,1280.0,
BEACH,beach,21.688,124,7,650,710,Natural World Vocabulary  ASL - American Sign Language,532,720.0,29.97,23.69,https://www.youtube.com/watch?v=MHNCtIc_D-g&t=123s,beach,0.053899347782135,1280.0,1
BEACH,beach,24.024,124,7,720,780,Natural World Vocabulary  ASL - American Sign Language,532,720.0,29.97,26.026,https://www.youtube.com/watch?v=MHNCtIc_D-g&t=123s,beach,0.053899347782135,1280.0,1
BEACH,beach,28.829,124,7,864,1036,Natural World Vocabulary  ASL - American Sign Language,532,720.0,29.97,34.568,https://www.youtube.com/watch?v=MHNCtIc_D-g&t=123s,beach,0.0497678518295288,1280.0,
CLEAR,clear,46.446,124,7,1392,1437,Natural World Vocabulary  ASL - American Sign Language,584,720.0,29.97,47.948,https://www.youtube.com/watch?v=MHNCtIc_D-g&t=123s,bright,0.0661554038524627,1280.0,
CLEAR,clear,48.649,124,7,1458,1537,Natural World Vocabulary  ASL - American Sign Language,584,720.0,29.97,51.285,https://www.youtube.com/watch?v=MHNCtIc_D-g&t=123s,bright,0.0619674324989318,1280.0,
no,no,0.0,110,49,0,75,no,4,360.0,29.97,2.502,www.youtube.com/watch?v=lgNwgl10VSg,no,0.0900011360645294,640.0,
show,show,0.0,2,26,0,131,Show,499,360.0,29.637,4.42,https://www.youtube.com/watch?v=Yhwwmn6SkXM,show,0.0,640.0,
"TO
TALK",talk,5.639,24,0,169,265,Preferences,355,720.0,29.97,8.842,https://www.youtube.com/watch?v=sWboPmr8l_k,talk,0.0909706354141235,1280.0,
CAMPING,camping,10.611,24,0,318,414,Preferences,554,720.0,29.97,13.814,https://www.youtube.com/watch?v=sWboPmr8l_k,camping,0.0630569159984588,1280.0,
PAPER,paper,16.45,24,0,493,589,Preferences,35,720.0,29.97,19.653,https://www.youtube.com/watch?v=sWboPmr8l_k,paper,0.0875269472599029,1280.0,
LIVE,live,22.089,24,0,662,758,Preferences,98,720.0,29.97,25.292,https://www.youtube.com/watch?v=sWboPmr8l_k,live,0.0663411617279052,1280.0,
ACCIDENT,accident,27.194,24,0,815,885,Preferences,538,720.0,29.97,29.53,https://www.youtube.com/watch?v=sWboPmr8l_k,accident,0.0663026869297027,1280.0,1
ACCIDENT,accident,29.863,24,0,895,968,Preferences,538,720.0,29.97,32.299,https://www.youtube.com/watch?v=sWboPmr8l_k,accident,0.0663026869297027,1280.0,1
ACCIDENT,accident,34.301,24,0,1028,1088,Preferences,538,720.0,29.97,36.303,https://www.youtube.com/watch?v=sWboPmr8l_k,accident,0.0663026869297027,1280.0,1
ACCIDENT,accident,36.303,24,0,1088,1148,Preferences,538,720.0,29.97,38.305,https://www.youtube.com/watch?v=sWboPmr8l_k,accident,0.0663026869297027,1280.0,1
